Image,Persons/Photos,Desktop/Windows/SlideViewer,Text/Logo in Image,Arrow/Annotation,Image Perspective/Quality,Additional (On-Slide) Overview,Additional Control Elements,Multi-Panel Image
images/urGbWAv1cLM_image_e0a1947f-9b41-4847-848c-cfad14566b0c.jpg,False,True,False,False,False,False,True,False
images/1116515164248055808_2.jpg,False,False,True,False,False,False,False,False
images/JteVxSdBkWU_image_838a415f-bda5-443f-9912-b62022dfa43a.jpg,False,True,False,False,False,False,True,False
images/qy36NN4GjFo_image_23a6a44c-75e7-44c7-9a12-3e72d2f238f3.jpg,False,True,False,True,False,False,True,False
images/1139187767064371200_0.jpg,False,False,True,False,False,False,False,True
images/xA3K3TXx54k_image_52f6aa60-4fb3-4664-b47a-4b654700c2e2.jpg,False,True,False,False,False,True,False,False
images/1022264096543174656_0.jpg,False,False,True,False,False,False,False,False
images/1580620576540200960_0.jpg,False,False,False,False,False,False,False,False
images/yoE0Xj_ZMnE_image_8d6efa4a-278a-4723-9852-d945447ab1df.jpg,False,False,False,True,True,False,False,False
images/1367148606910824450_2.jpg,False,False,False,False,False,False,False,False
images/1135618850832244736_2.jpg,False,False,True,False,False,False,False,False
images/2da96de7-e1b5-486c-83d5-2a105c4f813d.jpg,False,False,True,False,False,False,False,True
images/364940d8-4974-4a63-8bab-ee1f1181d94a_3.jpg,False,False,True,False,False,False,False,False
images/ZI_V18M3898_image_f271a127-d920-43e6-8fdd-b11461db518c.jpg,False,False,True,False,False,False,False,True
images/wngJy9E5Aww_image_7e6917e8-cada-42bb-9c62-f6999d36d20b.jpg,False,True,False,False,False,False,True,False
images/91bmJtttGW0_image_23f20910-f9a2-4c3e-b68f-f8b5d3d97953.jpg,True,True,False,True,False,False,True,False
images/_ErdjufhC8A_image_ead1aa2b-b792-4ec9-8031-524b044386c5.jpg,False,True,False,True,False,False,False,False
images/731720827008258048_1.jpg,False,False,True,False,False,False,False,False
images/275c1aae-1710-4522-a472-47fa489be14b_3.jpg,False,False,True,True,False,False,False,False
images/RqItL2Bjaic_image_f46a4b39-bcec-4279-898a-e52c6e3abffc.jpg,False,False,False,False,False,False,False,False
images/BmF-kN6xvfk_image_e77c9eab-99bb-4fcd-8624-425fea256ec3.jpg,True,True,False,False,False,False,True,False
images/936656542643965955_0.jpg,False,False,True,False,False,False,False,False
images/0HcMuZN-pYo_image_daff38a4-6426-4a5b-8bf3-66e38f8c2cd4.jpg,False,False,False,False,False,False,False,False
images/uWvq43IsfSc_image_2eba9e53-4ea3-48e8-8d08-2e5170942b4f.jpg,False,True,False,False,False,False,False,False
images/1561259738540670977_2.jpg,False,False,False,False,False,False,False,False
images/lRulbyp4uPY_image_2264e9d2-1db6-46f3-a630-76aecd9bbd38.jpg,False,True,False,False,False,False,False,False
images/Qy0sDJIrqYM_image_e901e3f2-3689-448a-82f9-fee38d7abe91.jpg,True,True,False,False,False,False,True,False
images/1248638652063846407_0.jpg,False,False,True,False,False,False,False,True
images/29oGjWPhef4_image_5c1a8876-3e9a-4c03-9f20-3ba7005b6b0a.jpg,False,False,False,False,False,False,False,False
images/21Z8jaua_2s_image_5872ace3-b85c-4848-a625-b2a10fa976c4.jpg,False,True,False,False,True,False,False,False
images/3WTyr8VyY2g_image_fc6dbc45-f3cc-4127-b2ed-31b5ed7e354a.jpg,False,False,False,False,False,False,False,False
images/954328802859024384_2.jpg,False,False,True,False,False,False,False,False
images/1383883058709897222_0.jpg,False,False,True,True,False,False,False,False
images/2n8Bjpx6s4w_image_c9e54009-4b6e-4fd1-ae1e-4418c63e21b4.jpg,False,False,False,False,True,False,False,False
images/3a257856-04e9-459e-b984-38552d5a246b_0.jpg,False,False,True,False,False,False,False,False
images/kvI661vPmi8_image_e25dc75a-21a9-4e6c-a30b-754a61fcfee8.jpg,False,False,False,False,False,False,True,False
images/1570143028505104385_2.jpg,False,False,False,False,False,False,False,False
images/KWV5frhFcQs_image_6b8e8d3b-3338-430c-b279-1d14d4dca557.jpg,True,True,False,False,False,False,True,False
images/1419658774651056138_1.jpg,False,False,True,False,True,False,False,False
images/-j0MTolqKh8_image_4ba17099-c45c-464f-a3ea-133c92178c28.jpg,False,False,True,True,False,False,False,False
images/-odNO3Jxq28_image_aed244a4-9674-4571-ad80-93345fc9fd26.jpg,True,True,False,False,False,False,True,False
images/zmuRRUBSkuA_image_8d559db0-7e9f-4bce-9593-473af5b47287.jpg,False,True,False,False,False,True,True,False
images/ComLb5O3hMo_image_af35dba3-4dd8-44a9-b839-bd59fe4636ab.jpg,False,False,False,False,False,False,False,False
images/2N30E728a50_image_a2b0f2c2-838e-489e-ae97-5c84866c7928.jpg,False,False,False,False,False,False,True,False
images/1146051668309676032_1.jpg,False,False,True,False,False,False,False,False
images/RTx-Z0a9wvM_image_94eca9f1-86ee-426e-81ef-c44f77ce066a.jpg,False,False,False,False,False,False,False,False
images/XoB7AkWisgY_image_06ccc11a-46c1-42a1-b99b-afe9aef9be53.jpg,True,True,False,False,False,False,True,False
images/FuoZaDKaogI_image_86bd6be4-e514-4f06-9c6b-46f9d7fdbbd5.jpg,True,True,False,False,False,False,True,False
images/820762119465562112_0.jpg,False,False,False,False,False,False,False,False
images/1064503820640755713_1.jpg,False,False,False,False,False,False,False,False
images/2z2EnM12YVo_image_faf956ef-1d3c-4ebc-9692-e3b52c682200.jpg,True,False,True,False,False,False,False,False
images/u7bRzFBefW8_image_df6c4be5-1f20-4ba3-b838-a82511e029b7.jpg,True,True,False,False,False,False,False,False
images/ggTcqP1NJ4Y_image_5f6bec36-e441-49f3-a5c9-3358c3bfd7f3.jpg,False,False,True,True,False,False,False,False
images/VAONcUExEKw_image_3f4c2301-de2f-432d-8396-dd149e2fa2af.jpg,False,False,True,True,False,False,False,False
images/49IyEV8AwzY_image_24ce265e-bc1b-4426-b1d6-ae9e8e1f3ca4.jpg,False,True,False,True,False,True,False,False
images/1236419968000016385_2.jpg,False,False,False,False,False,False,False,False
images/Tt7ozUY_9OI_image_6b348559-acca-468c-8a50-f83a34fbeea7.jpg,True,True,False,False,False,False,True,False
images/p1jqAyUu1FM_image_ce1013ca-52e6-4d16-b008-483d658db59b.jpg,True,True,False,False,False,False,True,False
images/HckEwJ_mAJE_image_ca7d8b3e-567a-4f16-90c2-863d66b0c74f.jpg,False,False,False,False,False,False,True,False
images/989696426044219392_1.jpg,False,False,True,False,False,False,False,False
images/2n8Bjpx6s4w_image_d1be25ab-ac46-4d7d-bdb4-27a3f74f6dc6.jpg,False,False,True,True,False,False,False,False
images/1176153998497406976_0.jpg,False,False,True,False,True,False,False,False
images/UaE7T6qXepU_image_1f9a4e48-4c8d-43b4-8ced-3eff75a8e037.jpg,True,True,False,False,False,False,True,False
images/GhdIeRkQEuM_image_a3fdc35f-454d-4b13-8b4d-6e07c8dd8d64.jpg,False,False,False,False,False,False,False,False
images/8EpPUmNRV0c_image_9fb70584-2bf1-42f4-92c1-bf3488c03644.jpg,True,True,True,False,False,False,False,True
images/33bhpTnGe4c_image_3400efae-4faa-45fc-bd7c-986a4c481ee2.jpg,False,False,False,True,False,False,False,False
images/U1evJJAdGwk_image_238c8dc2-ba46-4dd2-8fa9-d4708aa9f296.jpg,True,True,False,False,False,False,True,False
images/g8NveoHNUck_image_5323eddd-ed7d-4486-a546-1abf1187d9c5.jpg,False,True,False,False,False,False,True,False
images/YjlvZm6XXXc_image_132237d6-d45d-4868-88e4-3c75087cae84.jpg,True,True,False,False,False,True,True,False
images/PVRh4zkagRg_image_2941739e-2570-4f68-9220-87da7d886481.jpg,True,False,False,False,False,False,True,False
images/y8qGxzce05o_image_98ef06ad-9f77-46d9-b505-e94fcfd1cd26.jpg,False,False,True,True,False,False,False,True
images/TuqEpNQft0s_image_cb7815b5-aa8d-4c03-ad43-566c63da0d14.jpg,False,False,True,True,False,False,False,False
images/3ed1c2bf-0661-4c9c-a4ab-9e1f5ee98a23.jpg,False,False,True,True,False,False,False,True
images/YYGAjjDBrzM_image_e67f0e95-c50e-4f7f-86bc-2fde4ddbb062.jpg,False,True,False,False,False,True,False,False
images/0Z0gBa0uqTM_image_9fc5f378-9acd-402d-aa0f-94b71f40fd4f.jpg,False,False,False,False,False,True,True,False
images/l6ICA--VbvM_image_51305920-b69f-4e36-945b-c8f680b399a8.jpg,False,True,False,False,False,False,True,False
images/7DGwEF3aQ_k_image_e4fc98ab-96cb-46f1-9953-f8ab3acbae2d.jpg,False,False,True,False,False,False,False,False
images/D0It2mdZkHE_image_8d138703-ec73-42ca-ab81-d27f0a63b0fc.jpg,False,False,False,False,False,False,False,False
images/WxyBAh4GwnQ_image_2a5a984b-8207-450b-b142-35951c5cfa4a.jpg,False,True,False,False,False,False,True,False
images/RBP8VB5TERM_image_434467c4-324b-40cc-9ea6-2b9cc708af48.jpg,True,True,False,False,False,False,True,False
images/D5pzStfqRa8_image_8c8ee0da-98c6-41f8-b03f-4bca6d58b722.jpg,False,True,False,False,False,False,True,False
images/a_kSq1zmzos_image_59522532-6ef1-4715-a498-f43b215abc92.jpg,True,True,False,False,False,False,True,False
images/1447628648488443905_1.jpg,False,False,True,False,False,False,False,False
images/BtKAqg40uls_image_f2308d67-7222-4ba2-a71a-f7120db85cf8.jpg,False,True,False,False,False,False,False,False
images/jsHf6_a-v6M_image_fa2a02a8-f91e-45bb-ab89-0db3ed77e8f8.jpg,True,True,True,True,False,False,False,False
images/1495967786916589571_6.jpg,False,False,True,False,False,False,False,True
images/18kDijlkJH8_image_5a40da62-da0c-4368-8ce0-9d151320ec7b.jpg,False,False,True,True,False,False,False,True
images/9bKecuBuWD8_image_1c981ad1-6834-4df7-9ee7-9e1277654b34.jpg,False,True,False,False,False,False,False,False
images/I801yY6qVcM_image_53565f91-7861-4bbb-bf8d-4c2496b59d20.jpg,False,False,True,True,False,False,False,False
images/rdYF1iLJvrs_image_3b756635-7d87-4dcd-a061-f5fc767bc3ef.jpg,True,True,False,False,False,False,True,False
images/wU2ZKcPKu8k_image_40f7ac28-9a3c-4b01-868c-0265c5e07991.jpg,True,True,False,False,False,False,True,False
images/1158380129002885120_1.jpg,False,False,True,False,False,False,False,False
images/lRulbyp4uPY_image_638fbe11-774b-44dd-b1d4-b8bdf2f04e4c.jpg,False,True,False,False,False,False,False,False
images/1301137937195728896_2.jpg,False,False,True,False,False,False,False,False
images/979275072547573760_1.jpg,False,False,True,False,False,False,False,False
images/709045393305120768_0.jpg,False,False,False,False,True,False,False,True
images/2fab9181-d22f-4199-af97-0caa01df2e7a.jpg,False,False,True,False,False,False,False,True
images/0HcMuZN-pYo_image_7215ccd9-d6d7-4a68-8bd0-4389aea64f3b.jpg,False,False,False,False,True,False,False,False
images/1420368442339872774_3.jpg,False,False,True,False,False,False,False,True
images/8eNibsTDFMg_image_25d7eee8-d153-40d1-8087-2eb0649b0716.jpg,True,True,False,False,False,False,True,False
images/BFBU7DZw0iI_image_07273bb5-ae86-4290-a701-ed21cb047741.jpg,True,True,False,True,False,True,False,False
images/00005000051491.jpg,False,False,False,False,False,False,False,False
images/6v9TctHr-BM_image_dda850c1-7f85-42e1-9199-2c4aa17a8cea.jpg,True,True,False,False,False,False,True,False
images/13bLhmg0TIc_image_39aeb124-d80a-438e-a9e1-e9c27c41baed.jpg,False,False,False,False,False,False,False,False
images/apL3vHWtjco_image_3f71d464-1b60-4f4a-b4eb-0e50078688e5.jpg,False,True,True,False,False,False,False,False
images/dnEQD-G8o9M_image_d63688d8-7c6b-4db3-b536-4d5ac1156101.jpg,False,False,False,True,False,False,False,True
images/4fcbaf5a-3a5b-4611-a79d-016a312ed641_1.jpg,False,False,True,False,False,False,False,False
images/XhOi4yOFX-c_image_50f20731-7564-48a1-92cb-cd2435c97193.jpg,False,False,True,True,False,False,False,False
images/740893383187648512_1.jpg,False,False,False,False,False,False,False,False
images/2mPUluEbyLQ_image_cd84b543-2b02-4835-ae15-23d80c7a4b61.jpg,True,True,False,False,False,False,True,False
images/pPZP5U6_N9w_image_7a6e062f-0eb2-400f-bdd4-8fcf50da0c6a.jpg,False,False,False,False,False,False,True,False
images/C1n7SvyV2HI_image_5dbbf7b5-c063-46f7-82cb-3f8c472c4df5.jpg,False,True,False,False,False,False,False,False
images/h2djVfSREO0_image_2585b5b5-8dcc-4ef0-a43f-ffd028348634.jpg,False,False,True,False,False,True,True,False
images/UabrOimZW4A_image_e45b37e8-310e-4f58-8c4d-9fba8aecae1a.jpg,True,True,False,False,False,False,True,False
images/nUn6jl4P3PA_image_25b5d8ae-8c2e-4a21-b210-2db5415b6d0f.jpg,False,False,True,False,False,False,False,True
images/KTfOwYS1ykY_image_3c9684e0-b018-4919-81c2-3b42857a4c31.jpg,False,False,False,False,False,True,True,False
images/JVBc_5I4EZE_image_77ece2a8-d574-4236-8429-23795f4993a6.jpg,True,True,False,False,False,True,True,False
images/qN3M6aPQ-Kw_image_0c297fd0-0cbc-4fdf-bae9-dc2c0eb2f4d1.jpg,True,True,False,False,False,False,True,False
images/yKgd5fuHXvo_image_439f2142-bbdd-4033-98b5-dc7f298ede85.jpg,False,False,False,False,False,True,False,False
images/fMfJ6Hvs8og_image_7b706622-ea6c-40cf-a48d-7c7d49bd4f86.jpg,True,False,False,False,False,False,False,False
images/1605546915650846720_0.jpg,False,False,False,False,False,False,False,False
images/1172124568368091138_1.jpg,False,False,False,False,False,False,False,False
images/V-NTBJpFKS0_image_fefa1a91-255f-4ba5-8618-320dfda08816.jpg,False,True,False,False,False,False,True,False
images/759043761263509504_0.jpg,False,False,True,False,False,False,False,False
images/1343700176649728000_0.jpg,False,False,False,False,False,False,False,False
images/RHFzxY4ZeYk_image_2847cf14-967d-4d95-9ded-e6f9bc6bd269.jpg,False,False,False,False,False,False,False,False
images/fMfJ6Hvs8og_image_758b742f-4256-45ff-8351-c9c0974f4a5f.jpg,True,False,False,False,False,False,False,False
images/YU6uGX9nsDg_image_84b200e5-0d30-4330-9070-c3a214167320.jpg,True,True,False,False,False,False,True,False
images/47ef2192-7fca-4f63-9ece-1e53550f9063_2.jpg,False,False,True,False,False,False,False,False
images/1efa69f9-09cc-4d3b-baae-6f637f75deac_0.jpg,False,False,True,False,False,False,False,False
images/00003000036943.jpg,False,False,False,False,False,False,False,False
images/00008000082127.jpg,False,False,False,False,False,False,False,False
images/2fBl-VQDYWU_image_d7145a6b-f64f-4c2d-8ed2-573fec2ef559.jpg,False,False,False,True,False,True,False,False
images/1449242101187702791_2.jpg,False,False,False,False,False,False,False,False
images/6LVzYWfk7vE_image_3f5bfad0-5574-4237-9009-f220930565af.jpg,False,False,False,False,False,False,False,True
images/FKAfjzjX9Mg_image_af54a527-8528-440a-bc24-ac6ea07fc980.jpg,False,False,False,False,False,True,False,False
images/ZbUazWlto1U_image_4eccc7b6-e4a3-45d3-8b8a-138bf11e9a47.jpg,True,False,False,False,False,True,False,False
images/1514248469078233102_0.png,False,False,True,False,True,False,False,False
images/8Q9jrpJeSa8_image_fbc64282-97d2-49b1-a771-f8f8e261d588.jpg,False,True,False,False,False,False,True,False
images/q9_bSt-wMRU_image_1fe3a6eb-7df1-432a-a004-8719c6068639.jpg,False,False,False,True,False,False,False,False
images/1134906709321760768_3.jpg,False,False,True,False,False,False,False,False
images/yQQ2Dmz42Vs_image_a5a7f64f-f361-4b69-919f-6dcc1bcc4980.jpg,False,False,False,True,False,False,False,False
images/aH4arK8q_T0_image_b63bc492-803d-48f0-a8fd-1ebcb0600e30.jpg,False,True,False,False,True,False,False,False
images/00002000023837.jpg,False,False,True,True,False,False,False,False
images/kvwwmGkvVy8_image_038ff6fa-0a6f-4c73-a2b9-3cf7bdc47213.jpg,False,False,False,True,False,False,False,False
images/jxpMQj_Q4IQ_image_1cf2629d-f7b5-4011-9d44-b1712ce45bf3.jpg,False,True,True,True,False,False,True,False
images/1179495172763275268_0.jpg,False,False,False,False,False,False,False,False
images/LlPaENuqzVQ_image_9446bc04-9735-48c9-93ba-e37e9c7fca35.jpg,True,True,False,False,False,False,True,False
images/858313316317487104_0.jpg,False,False,True,False,True,False,False,True
images/1155020001767653376_1.jpg,False,False,True,True,False,False,False,False
images/lJmcBNsK-L4_image_457dd139-3c3b-4070-80fa-09bf1fd06760.jpg,True,True,False,False,False,True,False,False
images/3pXN8NaWpk0_image_ffcbde5c-548a-4d2a-a218-702a856572cd.jpg,True,True,True,True,False,False,False,False
images/84i2bR7YRrE_image_3562f33e-b070-443e-a2eb-ff4eaf9113ae.jpg,False,False,False,False,False,False,False,False
images/1559634070916763651_3.jpg,False,False,True,False,False,False,False,False
images/YBadPuC4zZs_image_011502fe-5134-46e8-8d84-efa5d8e4aaa9.jpg,False,True,True,True,True,False,False,True
images/1329617635085053952_3.jpg,False,False,False,False,False,False,False,False
images/926492942105300992_0.jpg,False,False,True,False,True,False,False,False
images/q9ukJAY4nzg_image_8ae97e5d-7c81-451f-a81c-130b219f8652.jpg,False,True,False,True,False,True,True,False
images/cfYGt0Vu8AY_image_43fb3bf5-cd37-4a76-8678-cada5e2a9086.jpg,False,True,False,False,False,True,True,False
images/MVWgLLiirKU_image_699ce458-cbf7-447d-9c7e-9b4bc5ab5fbf.jpg,False,False,False,False,False,False,False,False
images/-r6z8HHzYT4_image_8feb2d84-fd78-4de5-b604-4758d283e3ec.jpg,False,False,False,False,True,False,False,False
images/mEVWMuZWxkk_image_ab4171a8-c940-4e9c-93a7-b4ebf3b78192.jpg,True,True,False,False,False,False,True,False
images/7oj3Vzwn9dM_image_36190eb0-87ad-44b9-a4e1-95c5f8b978bd.jpg,False,True,False,False,False,True,True,False
images/-j0MTolqKh8_image_20025923-5f11-4ec6-8a55-e957faf9dd9e.jpg,False,False,True,False,False,False,False,False
images/2u3mhs7ANus_image_588aaea9-436f-4eb5-ac63-38a6f179513c.jpg,True,True,False,False,False,False,True,False
images/DbElLKSrPtk_image_cd0f5425-8e82-46d6-9acd-e0234f8ee9db.jpg,False,True,False,False,False,False,False,False
images/RQP1LC5zYhA_image_511440c5-e8dc-4fa0-9672-472131c52d8b.jpg,False,False,False,False,False,True,True,False
images/00000000000125.jpg,False,False,False,False,False,False,False,False
images/00029000297368.jpg,False,False,False,False,False,False,False,False
images/2AaErlvd-90_image_8db5b173-1584-459d-9476-497d134d6460.jpg,False,False,False,True,False,False,False,False
images/dm_26tFAtg4_image_83a7d636-0919-4177-9c5d-2156c358e47a.jpg,False,True,False,False,False,False,False,False
images/lWiqV46g0nY_image_1b686a2a-2f08-460d-a382-248d6249799f.jpg,False,True,False,False,False,False,True,False
images/UdnN_bDd9eM_image_462b5f6e-b5cf-419d-ab0f-69fe4c4b990e.jpg,True,True,False,False,False,False,True,False
images/MjsrB38iam4_image_29bb0dfc-7f34-4e96-af80-3f486cccc67e.jpg,False,True,False,False,False,False,True,False
images/5ixizaXVYS4_image_7efcfa9e-a350-4da3-85ee-7f1e66990ef4.jpg,True,True,False,False,False,False,False,False
images/DKKML4son-U_image_12d11e9f-9d34-4675-8038-858a3e8ef324.jpg,False,False,True,True,False,False,False,False
images/1237872798728515584_1.jpg,False,False,False,False,False,False,False,False
images/882227824605765632_0.jpg,False,False,False,False,False,False,False,False
images/oskkODvCPa0_image_5be2e541-a16a-4085-89b9-1ed7354dda10.jpg,False,False,True,True,False,False,False,False
images/ESz7s1rBfuI_image_30a103a2-8306-4e80-b8d3-dec971d3db73.jpg,False,True,False,False,False,False,True,False
images/ixSnwwGUH_o_image_32fd8d91-102a-4ed1-b9ca-7d4bb331ea73.jpg,False,False,False,False,False,False,True,False
images/NlRrOhookcw_image_d16e3d35-5aaf-4031-b63f-083a609c8de8.jpg,True,True,False,False,False,False,True,False
